time_ms,co2_V
1476678,1.57
1477451,1.57
1478224,1.57
1478996,1.57
1479770,1.56
1480542,1.56
1481315,1.57
1482088,1.58
1482864,1.57
1483637,1.57
1484410,1.58
1485183,1.58
1485956,1.57
1486729,1.57
1487502,1.57
1488275,1.57
1489048,1.58
1489821,1.58
1490594,1.57
1491370,1.57
1492143,1.58
1492916,1.57
1493689,1.57
1494462,1.56
1495235,1.58
1496008,1.57
1496780,1.58
1497554,1.57
1498327,1.57
1499099,1.57
1499876,1.58
1500649,1.56
1501422,1.56
1502195,1.57
1502968,1.57
1503741,1.56
1504513,1.57
1505286,1.57
1506059,1.57
1506832,1.56
1507609,1.57
1508382,1.56
1509155,1.57
1509927,1.56
1510701,1.57
1511474,1.56
1512246,1.57
1513019,1.56
1513792,1.57
1514565,1.56
1515338,1.56
1516115,1.57
1516888,1.56
1517660,1.56
1518433,1.57
1519206,1.57
1519979,1.55
1520752,1.56
1521525,1.57
1522298,1.56
1523071,1.56
1523844,1.56
1524621,1.56
1525393,1.56
1526166,1.56
1526939,1.56
1527712,1.56
1528485,1.56
1529258,1.57
1530031,1.57
1530804,1.56
1531577,1.55
1532353,1.57
1533126,1.57
1533899,1.58
1534672,1.56
1535445,1.56
1536217,1.56
1536990,1.56
1537763,1.57
1538536,1.58
1539309,1.58
1540082,1.58
1540858,1.59
1541631,1.58
1542404,1.57
1543177,1.58
1543950,1.58
1544723,1.58
1545496,1.57
1546269,1.58
1547042,1.58
1547815,1.59
1548588,1.59
1549364,1.58
1550137,1.58
1550911,1.59
1551684,1.59
1552457,1.59
1553230,1.6
1554003,1.58
1554776,1.58
1555549,1.59
1556322,1.59
1557099,1.6
1557872,1.59
1558645,1.6
1559418,1.59
1560191,1.59
1560964,1.59
1561737,1.59
1562510,1.6
1563283,1.59
1564057,1.58
1564830,1.58
1565606,1.58
1566379,1.58
1567152,1.59
1567925,1.58
1568699,1.58
1569472,1.58
1570245,1.58
1571018,1.58
1571791,1.58
1572564,1.58
1573337,1.58
1574114,1.57
1574887,1.57
1575660,1.58
1576433,1.56
1577206,1.57
1577979,1.58
1578752,1.6
1579525,1.58
1580298,1.58
1581071,1.58
1581848,1.59
1582621,1.58
1583394,1.57
1584167,1.57
1584940,1.58
1585713,1.58
1586487,1.57
1587260,1.58
1588033,1.58
1588806,1.58
1589579,1.58
1590356,1.58
1591129,1.58
1591902,1.57
1592675,1.58
1593448,1.57
1594221,1.57
1594994,1.58
1595767,1.57
1596540,1.57
1597313,1.58
1598086,1.57
1598862,1.58
1599636,1.58
1600409,1.57
1601182,1.57
1601955,1.57
1602727,1.58
1603500,1.58
1604274,1.57
1605047,1.57
1605819,1.58
1606606,1.57
1607378,1.57
1608151,1.58
1608924,1.58
1609696,1.57
1610469,1.57
1611242,1.58
1612015,1.57
1612788,1.57
1613560,1.58
1614333,1.58
1615109,1.58
1615882,1.57
1616655,1.57
1617428,1.57
1618201,1.57
1618973,1.57
1619746,1.58
1620519,1.57
1621292,1.58
1622065,1.57
1622838,1.57
1623614,1.58
1624387,1.57
1625159,1.55
1625933,1.56
1626705,1.56
1627478,1.57
1628251,1.56
1629024,1.57
1629796,1.56
1630570,1.57
1631346,1.57
1632119,1.57
1632891,1.57
1633664,1.58
1634437,1.57
1635210,1.57
1635983,1.57
1636756,1.57
1637529,1.57
1638301,1.57
1639074,1.57
1639851,1.57
1640623,1.57
1641396,1.58
1642169,1.58
1642942,1.58
1643715,1.58
1644488,1.57
1645261,1.58
1646033,1.58
1646806,1.58
1647579,1.57
1648355,1.58
1649128,1.58
1649901,1.57
1650674,1.58
1651447,1.58
1652220,1.58
1652993,1.58
1653765,1.58
1654538,1.58
1655311,1.58
1656087,1.58
1656860,1.58
1657633,1.59
1658406,1.59
1659179,1.59
1659951,1.59
1660724,1.59
1661497,1.59
1662270,1.58
1663043,1.59
1663816,1.59
1664592,1.58
1665365,1.58
1666138,1.58
1666910,1.59
1667683,1.58
1668456,1.59
1669228,1.58
1670001,1.59
1670774,1.58
1671547,1.6
1672319,1.59
1673095,1.59
1673868,1.6
1674641,1.6
1675414,1.58
1676187,1.6
1676960,1.58
1677733,1.59
1678505,1.59
1679278,1.59
1680051,1.59
1680828,1.59
1681600,1.59
1682373,1.59
1683147,1.59
1683919,1.58
1684692,1.58
1685465,1.6
1686238,1.6
1687011,1.59
1687784,1.6
1688557,1.6
1689334,1.58
1690106,1.59
1690879,1.59
1691652,1.59
1692430,1.6
1693203,1.59
1693975,1.6
1694748,1.6
1695521,1.59
1696294,1.59
1697067,1.6
1697843,1.59
1698616,1.59
1699389,1.58
1700162,1.59
1700935,1.59
1701708,1.6
1702481,1.6
1703254,1.6
1704026,1.59
1704799,1.6
1705576,1.6
1706349,1.59
1707122,1.6
1707895,1.59
1708668,1.6
1709440,1.6
1710214,1.6
1710987,1.6
1711759,1.6
1712532,1.59
1713305,1.61
1714082,1.59
1714855,1.6
1715628,1.6
1716401,1.6
1717173,1.59
1717946,1.59
1718720,1.6
1719492,1.59
1720265,1.6
1721038,1.59
1721811,1.6
1722587,1.59
1723361,1.59
1724133,1.59
1724906,1.59
1725679,1.6
1726452,1.59
1727225,1.59
1727998,1.59
1728771,1.59
1729544,1.59
1730320,1.58
1731093,1.6
1731866,1.59
1732639,1.59
1733412,1.59
1734184,1.59
1734957,1.58
1735730,1.58
1736503,1.59
1737276,1.59
1738049,1.59
1738825,1.59
1739598,1.58
1740371,1.58
1741144,1.58
1741917,1.59
1742690,1.59
1743463,1.58
1744236,1.58
1745008,1.59
1745782,1.58
1746555,1.58
1747331,1.59
1748104,1.57
1748877,1.58
1749650,1.59
1750423,1.59
1751196,1.58
1751969,1.58
1752742,1.58
1753515,1.58
1754289,1.58
1755065,1.58
1755838,1.58
1756611,1.58
1757384,1.58
1758157,1.58
1758931,1.58
1759704,1.58
1760477,1.58
1761250,1.58
1762023,1.58
1762796,1.59
1763573,1.58
1764346,1.59
1765119,1.59
1765892,1.59
1766665,1.6
1767438,1.59
1768211,1.6
1768984,1.6
1769757,1.61
1770530,1.59
1771303,1.6
1772080,1.61
1772853,1.6
1773626,1.62
1774399,1.63
1775172,1.61
1775945,1.61
1776718,1.63
1777491,1.62
1778264,1.63
1779037,1.63
1779814,1.62
1780587,1.62
1781360,1.62
1782133,1.64
1782906,1.62
1783679,1.63
1784452,1.64
1785226,1.63
1785999,1.62
1786772,1.63
1787545,1.62
1788321,1.64
1789094,1.64
1789868,1.64
1790641,1.64
1791414,1.62
1792187,1.63
1792960,1.64
1793733,1.64
1794506,1.63
1795279,1.65
1796052,1.65
1796829,1.65
1797602,1.64
1798375,1.64
1799148,1.64
1799921,1.65
1800694,1.66
1801467,1.65
1802239,1.65
1803013,1.65
1803786,1.64
1804562,1.66
1805335,1.65
1806108,1.65
1806881,1.66
1807654,1.66
1808427,1.66
1809200,1.67
1809973,1.65
1810746,1.66
1811519,1.65
1812293,1.66
1813069,1.66
1813842,1.66
1814616,1.66
1815389,1.65
1816162,1.66
1816935,1.66
1817708,1.67
1818481,1.66
1819254,1.66
1820028,1.67
1820801,1.66
1821578,1.67
1822351,1.66
1823124,1.66
1823897,1.66
1824670,1.67
1825443,1.67
1826217,1.66
1826990,1.66
1827763,1.66
1828536,1.67
1829313,1.67
1830086,1.67
1830859,1.67
1831632,1.67
1832405,1.66
1833178,1.67
1833952,1.67
1834725,1.67
1835498,1.67
1836271,1.67
1837044,1.67
1837821,1.66
1838594,1.67
1839367,1.66
1840141,1.66
1840914,1.68
1841687,1.67
1842460,1.67
1843233,1.67
1844006,1.67
1844780,1.68
1845553,1.67
1846329,1.67
1847103,1.67
1847876,1.68
1848649,1.66
1849422,1.67
1850195,1.68
1850968,1.68
1851742,1.68
1852515,1.68
1853288,1.69
1854065,1.68
1854838,1.68
1855611,1.67
1856384,1.68
1857158,1.69
1857931,1.69
1858704,1.7
1859477,1.68
1860250,1.69
1861023,1.68
1861796,1.68
1862573,1.68
1863346,1.69
1864119,1.69
1864892,1.69
1865665,1.7
1866438,1.69
1867211,1.68
1867984,1.69
1868757,1.69
1869531,1.69
1870304,1.69
1871080,1.68
1871853,1.69
1872626,1.69
1873399,1.68
1874173,1.69
1874946,1.7
1875719,1.69
1876492,1.69
1877265,1.69
1878038,1.68
1878815,1.7
1879589,1.7
1880362,1.69
1881135,1.69
1881908,1.69
1882682,1.69
1883455,1.7
1884228,1.69
1885001,1.7
1885774,1.69
1886548,1.7
1887325,1.7
1888098,1.69
1888871,1.7
1889644,1.7
1890417,1.7
1891191,1.69
1891964,1.7
1892737,1.7
1893511,1.7
1894284,1.69
1895057,1.69
1895834,1.69
1896607,1.71
1897380,1.69
1898154,1.69
1898927,1.71
1899700,1.7
1900474,1.69
1901247,1.7
1902020,1.7
1902793,1.69
1903570,1.69
1904343,1.71
1905117,1.7
1905890,1.71
1906663,1.71
1907436,1.7
1908209,1.71
1908983,1.71
1909756,1.7
1910529,1.71
1911303,1.7
1912079,1.69
1912853,1.71
1913626,1.7
1914399,1.71
1915172,1.72
1915946,1.71
1916719,1.71
1917492,1.69
1918266,1.71
1919039,1.71
1919812,1.7
1920589,1.7
1921362,1.71
1922135,1.71
1922909,1.69
1923682,1.7
1924455,1.7
1925228,1.7
1926001,1.7
1926775,1.71
1927548,1.7
1928325,1.7
1929098,1.71
1929871,1.7
1930644,1.7
1931418,1.7
1932191,1.71
1932964,1.72
1933737,1.71
1934510,1.71
1935283,1.7
1936056,1.72
1936833,1.71
1937606,1.7
1938378,1.7
1939151,1.71
1939924,1.7
1940697,1.71
1941469,1.7
1942242,1.71
1943015,1.72
1943787,1.71
1944560,1.7
1945337,1.69
1946109,1.71
1946882,1.71
1947655,1.72
1948428,1.72
1949200,1.71
1949974,1.71
1950746,1.7
1951519,1.71
1952292,1.71
1953068,1.71
1953841,1.71
1954614,1.72
1955387,1.71
1956160,1.71
1956933,1.71
1957705,1.71
1958478,1.72
1959251,1.7
1960024,1.71
1960797,1.71
1961573,1.71
1962346,1.71
1963119,1.72
1963892,1.71
1964665,1.71
1965437,1.72
1966210,1.71
1966983,1.72
1967756,1.72
1968529,1.72
1969302,1.71
1970078,1.73
1970851,1.72
1971624,1.72
1972397,1.73
1973169,1.71
1973942,1.71
1974715,1.71
1975488,1.72
1976265,1.71
1977038,1.72
1977814,1.71
1978587,1.72
1979359,1.71
1980132,1.72
1980905,1.72
1981678,1.73
1982451,1.73
1983223,1.73
1983996,1.72
1984769,1.72
1985542,1.72
1986318,1.73
1987091,1.72
1987864,1.73
1988636,1.72
1989410,1.72
1990182,1.73
1990955,1.73
1991728,1.74
1992501,1.75
1993273,1.74
1994047,1.74
1994823,1.74
1995596,1.75
1996368,1.74
1997141,1.73
1997914,1.73
1998687,1.74
1999460,1.74
2000233,1.74
2001005,1.75
2001778,1.73
2002555,1.74
2003327,1.74
2004100,1.74
2004873,1.74
2005646,1.74
2006419,1.74
2007192,1.73
2007964,1.74
2008737,1.75
2009510,1.75
2010283,1.75
2011059,1.74
2011832,1.74
2012605,1.75
2013378,1.75
2014151,1.74
2014924,1.74
2015697,1.74
2016470,1.75
2017243,1.76
2018016,1.75
2018788,1.75
2019565,1.75
2020338,1.75
2021111,1.74
2021884,1.74
2022657,1.75
2023430,1.75
2024202,1.75
2024976,1.76
2025749,1.75
2026521,1.75
2027298,1.76
2028071,1.76
2028844,1.75
2029617,1.76
2030390,1.75
2031163,1.74
2031935,1.75
2032708,1.75
2033481,1.75
2034254,1.75
2035027,1.75
2035804,1.75
2036577,1.76
2037349,1.75
2038123,1.76
2038896,1.75
2039668,1.76
2040441,1.76
2041214,1.75
2041987,1.75
2042760,1.76
2043533,1.75
2044310,1.76
2045082,1.76
2045855,1.75
2046628,1.77
2047401,1.75
2048174,1.76
2048947,1.76
2049720,1.76
2050493,1.76
2051266,1.77
2052043,1.76
2052815,1.77
2053588,1.76
2054361,1.77
2055134,1.76
2055907,1.76
2056680,1.76
2057453,1.77
2058226,1.76
2058999,1.75
2059772,1.76
2060548,1.75
2061321,1.75
2062094,1.74
2062867,1.75
2063639,1.76
2064412,1.75
2065185,1.76
2065958,1.76
2066731,1.76
2067504,1.75
2068276,1.76
2069053,1.75
2069826,1.75
2070599,1.76
2071372,1.75
2072144,1.75
2072917,1.75
2073691,1.75
2074464,1.75
2075237,1.76
2076009,1.75
2076786,1.76
2077559,1.76
2078332,1.75
2079105,1.75
2079878,1.75
2080651,1.75
2081424,1.76
2082197,1.75
2082971,1.75
2083744,1.75
2084517,1.75
2085293,1.75
2086066,1.74
2086840,1.74
2087613,1.74
2088386,1.74
2089159,1.75
2089932,1.75
2090705,1.75
2091478,1.74
2092251,1.74
2093024,1.74
2093801,1.74
2094574,1.74
2095347,1.74
2096120,1.74
2096893,1.74
2097666,1.75
2098439,1.74
2099212,1.74
2099985,1.73
2100759,1.74
2101535,1.73
2102308,1.74
2103081,1.73
2103854,1.74
2104628,1.74
2105401,1.74
2106174,1.74
2106947,1.74
2107720,1.74
2108493,1.73
2109266,1.74
2110043,1.74
2110816,1.73
2111589,1.73
2112362,1.73
2113135,1.72
2113908,1.73
2114681,1.73
2115454,1.72
2116227,1.72
2117000,1.73
2117773,1.73
2118550,1.74
2119323,1.72
2120096,1.73
2120869,1.72
2121642,1.72
2122415,1.72
2123188,1.72
2123962,1.72
2124735,1.73
2125508,1.72
2126284,1.73
2127057,1.73
2127830,1.73
2128603,1.73
2129376,1.73
2130149,1.72
2130922,1.72
2131695,1.71
2132468,1.72
2133241,1.72
2134014,1.72
2134800,1.72
2135573,1.71
2136346,1.73
2137118,1.72
2137891,1.73
2138664,1.73
2139436,1.73
2140210,1.72
2140982,1.73
2141755,1.72
2142528,1.73
2143304,1.73
2144077,1.73
2144850,1.73
2145622,1.73
2146395,1.72
2147168,1.73
2147941,1.73
2148714,1.73
2149487,1.73
2150260,1.73
2151036,1.73
2151809,1.73
2152581,1.73
2153354,1.73
2154127,1.72
2154900,1.74
2155673,1.73
2156446,1.72
2157218,1.73
2157991,1.73
2158764,1.73
2159540,1.73
2160313,1.72
2161086,1.73
2161859,1.73
2162632,1.73
2163405,1.73
2164178,1.73
2164950,1.73
2165723,1.73
2166496,1.73
2167269,1.73
2168045,1.73
2168818,1.73
2169591,1.74
2170364,1.73
2171137,1.73
2171910,1.74
2172682,1.74
2173455,1.74
2174228,1.72
2175001,1.73
2175777,1.74
2176550,1.74
2177323,1.74
2178096,1.74
2178868,1.73
2179642,1.73
2180414,1.72
2181187,1.73
2181960,1.73
2182733,1.73
2183506,1.73
2184282,1.72
2185055,1.74
2185828,1.73
2186600,1.73
2187373,1.73
2188146,1.73
2188919,1.74
2189692,1.74
2190465,1.74
2191238,1.73
2192010,1.73
2192787,1.74
2193559,1.74
2194332,1.74
2195105,1.74
2195878,1.73
2196650,1.74
2197423,1.72
2198196,1.73
2198969,1.74
2199741,1.74
2200517,1.75
2201290,1.74
2202063,1.74
2202836,1.74
2203609,1.74
2204382,1.74
2205154,1.73
2205927,1.73
2206700,1.74
2207473,1.73
2208246,1.74
2209022,1.75
2209795,1.75
2210568,1.74
2211341,1.74
2212114,1.75
2212887,1.74
2213660,1.75
2214433,1.74
2215206,1.74
2215979,1.75
2216752,1.74
2217528,1.75
2218301,1.75
2219074,1.74
2219847,1.74
2220620,1.73
2221393,1.74
2222166,1.73
2222939,1.74
2223712,1.75
2224485,1.74
2225261,1.74
2226034,1.74
2226807,1.75
2227580,1.73
2228353,1.75
2229126,1.75
2229899,1.74
2230672,1.74
2231445,1.74
2232218,1.74
2232991,1.74
2233767,1.75
2234540,1.75
2235313,1.74
2236086,1.75
2236859,1.74
2237632,1.74
2238405,1.75
2239178,1.75
2239951,1.74
2240724,1.74
2241497,1.74
2242273,1.75
2243046,1.75
2243819,1.75
2244592,1.75
2245365,1.75
2246138,1.75
2246911,1.75
2247684,1.74
2248457,1.75
2249230,1.74
2250006,1.76
2250779,1.75
2251552,1.75
2252325,1.75
2253098,1.74
2253871,1.74
2254644,1.75
2255417,1.75
2256190,1.75
2256963,1.75
2257736,1.75
2258512,1.75
2259289,1.75
2260062,1.76
2260835,1.75
2261608,1.75
2262380,1.75
2263153,1.75
2263926,1.75
2264699,1.76
2265472,1.75
2266244,1.75
2267020,1.74
2267793,1.75
2268567,1.76
2269339,1.75
2270112,1.74
2270885,1.75
2271658,1.75
2272431,1.75
2273204,1.75
2273977,1.74
2274754,1.75
2275527,1.74
2276300,1.75
2277073,1.75
2277846,1.74
2278619,1.75
2279392,1.74
2280165,1.74
2280938,1.74
2281711,1.74
2282484,1.75
2283261,1.75
2284034,1.75
2284807,1.75
2285580,1.75
2286353,1.75
2287126,1.75
2287899,1.75
2288672,1.74
2289445,1.75
2290218,1.75
2290992,1.74
2291768,1.74
2292541,1.74
2293314,1.75
2294087,1.74
2294861,1.74
2295634,1.75
2296407,1.74
2297180,1.75
2297953,1.75
2298726,1.74
2299502,1.75
2300276,1.74
2301049,1.74
2301822,1.75
2302595,1.75
2303368,1.74
2304141,1.75
2304914,1.75
2305687,1.75
2306460,1.75
2307233,1.75
2308010,1.74
2308783,1.75
2309556,1.76
2310329,1.74
2311102,1.75
2311875,1.75
2312648,1.76
2313421,1.75
2314194,1.74
2314967,1.75
2315740,1.75
2316517,1.74
2317290,1.75
2318063,1.75
2318836,1.75
2319609,1.75
2320382,1.75
2321155,1.75
2321929,1.75
2322702,1.75
2323475,1.75
2324251,1.75
2325024,1.76
2325797,1.75
2326570,1.75
2327343,1.76
2328116,1.76
2328889,1.76
2329662,1.76
2330435,1.76
2331208,1.75
2331981,1.74
2332757,1.76
2333530,1.75
2334303,1.75
2335076,1.75
2335849,1.75
2336622,1.75
2337395,1.75
2338168,1.75
2338941,1.76
2339715,1.75
2340488,1.75
2341264,1.75
2342037,1.76
2342810,1.75
2343584,1.75
2344357,1.74
2345130,1.75
2345903,1.77
2346676,1.76
2347449,1.75
2348223,1.75
2348999,1.76
2349773,1.75
2350546,1.75
2351319,1.75
2352092,1.76
2352865,1.76
2353638,1.76
2354411,1.76
2355185,1.76
2355958,1.75
2356731,1.75
2357508,1.76
2358281,1.76
2359054,1.76
2359827,1.75
2360600,1.76
2361374,1.76
2362147,1.76
2362920,1.76
2363693,1.76
2364466,1.76
2365239,1.77
2366016,1.76
2366789,1.76
2367562,1.76
2368335,1.77
2369109,1.77
2369882,1.76
2370655,1.76
2371428,1.76
2372201,1.76
2372974,1.77
2373751,1.77
2374524,1.78
2375298,1.77
2376071,1.76
2376844,1.77
2377617,1.77
2378390,1.76
2379163,1.77
2379937,1.77
2380710,1.77
2381483,1.78
2382259,1.77
2383033,1.77
2383806,1.77
2384579,1.77
2385352,1.76
2386125,1.76
2386898,1.76
2387671,1.77
2388445,1.76
2389218,1.77
2389991,1.76
2390768,1.76
2391541,1.76
2392314,1.76
2393087,1.76
2393860,1.76
2394633,1.77
2395406,1.77
2396179,1.76
2396952,1.77
2397725,1.76
2398502,1.77
2399275,1.76
2400048,1.76
2400821,1.76
2401594,1.76
2402367,1.76
2403141,1.76
2403914,1.77
2404687,1.75
2405460,1.76
2406233,1.76
2407010,1.76
2407783,1.75
2408556,1.76
2409330,1.77
2410103,1.76
2410876,1.76
2411650,1.74
2412423,1.77
2413196,1.77
2413969,1.75
2414743,1.77
2415519,1.77
2416293,1.76
2417066,1.77
2417839,1.77
2418612,1.76
2419386,1.76
2420159,1.76
2420932,1.77
2421705,1.77
2422479,1.77
2423256,1.77
2424029,1.76
2424802,1.77
2425575,1.77
2426349,1.77
2427122,1.77
2427895,1.78
2428668,1.77
2429442,1.76
2430215,1.78
2430988,1.77
2431765,1.77
2432538,1.78
2433312,1.77
2434085,1.77
2434858,1.77
2435631,1.77
2436404,1.77
2437178,1.77
2437951,1.78
2438724,1.77
2439497,1.77
2440274,1.78
2441048,1.77
2441821,1.78
2442594,1.77
2443367,1.78
2444140,1.77
2444914,1.77
2445687,1.78
2446460,1.78
2447234,1.78
2448010,1.78
2448784,1.78
2449557,1.77
2450330,1.77
2451103,1.78
2451877,1.77
2452650,1.77
2453423,1.78
2454196,1.78
2454970,1.78
2455743,1.77
2456520,1.78
2457293,1.77
2458066,1.77
2458839,1.78
2459612,1.78
2460385,1.78
2461159,1.78
2461932,1.77
2462705,1.77
2463478,1.78
2464251,1.78
2465028,1.78
2465800,1.79
2466573,1.77
2467346,1.78
2468119,1.79
2468891,1.78
2469664,1.78
2470437,1.78
2471209,1.79
2471982,1.78
2472759,1.78
2473531,1.79
2474304,1.77
2475077,1.78
2475850,1.79
2476623,1.79
2477396,1.78
2478168,1.79
2478941,1.79
2479714,1.79
2480487,1.78
2481263,1.79
2482036,1.8
2482809,1.8
2483582,1.79
2484355,1.78
2485127,1.78
2485900,1.78
2486673,1.79
2487446,1.79
2488219,1.8
2488992,1.79
2489768,1.79
2490541,1.79
2491314,1.78
2492087,1.79
2492859,1.79
2493632,1.8
2494405,1.79
2495178,1.79
2495951,1.78
2496724,1.79
2497500,1.79
2498273,1.79
2499046,1.79
2499819,1.79
2500591,1.79
2501364,1.79
2502137,1.79
2502910,1.79
2503683,1.79
2504456,1.8
2505228,1.79
2506005,1.79
2506777,1.8
2507550,1.79
2508323,1.79
2509096,1.8
2509869,1.8
2510642,1.79
2511415,1.8
2512187,1.8
2512961,1.79
2513733,1.81
2514510,1.8
2515282,1.8
2516055,1.79
2516828,1.8
2517601,1.8
2518374,1.8
2519147,1.8
2519919,1.8
2520692,1.8
2521465,1.81
2522241,1.8
2523014,1.8
2523787,1.81
2524559,1.81
2525332,1.79
2526105,1.8
2526878,1.8
2527651,1.81
2528423,1.8
2529196,1.8
2529969,1.8
2530745,1.81
2531518,1.81
2532290,1.8
2533063,1.8
2533836,1.8
2534609,1.79
2535382,1.8
2536155,1.8
2536928,1.81
2537700,1.8
2538473,1.8
2539250,1.8
2540023,1.79
2540796,1.81
2541568,1.8
2542341,1.8
2543114,1.81
2543892,1.81
2544665,1.8
2545437,1.81
2546210,1.8
2546987,1.81
2547760,1.81
2548533,1.82
2549305,1.81
2550078,1.81
2550851,1.81
2551624,1.82
2552397,1.82
2553170,1.81
2553943,1.81
2554716,1.82
2555492,1.82
2556265,1.81
2557038,1.81
2557811,1.83
2558584,1.82
2559357,1.82
2560130,1.82
2560903,1.82
2561676,1.82
2562449,1.82
2563222,1.82
2563998,1.82
2564771,1.83
2565544,1.82
2566317,1.83
2567090,1.83
2567863,1.82
2568636,1.82
2569409,1.82
2570182,1.82
2570955,1.83
2571731,1.83
2572504,1.82
2573277,1.83
2574050,1.83
2574823,1.82
2575596,1.83
2576369,1.83
2577142,1.83
2577915,1.83
2578688,1.83
2579461,1.84
2580237,1.83
2581010,1.82
2581783,1.84
2582556,1.84
2583329,1.83
2584102,1.84
2584875,1.84
2585648,1.84
2586421,1.84
2587193,1.84
2587967,1.84
2588743,1.84
2589516,1.85
2590288,1.84
2591061,1.85
2591834,1.84
2592607,1.85
2593380,1.86
2594153,1.85
2594926,1.84
2595698,1.85
2596475,1.85
2597248,1.84
2598021,1.86
2598793,1.85
2599566,1.85
2600339,1.85
2601113,1.85
2601885,1.86
2602658,1.86
2603431,1.85
2604204,1.87
2604981,1.87
2605754,1.86
2606527,1.85
2607300,1.86
2608073,1.86
2608846,1.85
2609619,1.86
2610392,1.86
2611165,1.86
2611938,1.86
2612711,1.86
2613488,1.86
2614261,1.86
2615034,1.86
2615807,1.86
2616580,1.88
2617353,1.87
2618126,1.86
2618900,1.86
2619673,1.87
2620446,1.86
2621222,1.87
2621995,1.86
2622768,1.86
2623542,1.87
2624315,1.87
2625088,1.86
2625861,1.86
2626634,1.87
2627407,1.85
2628180,1.86
2628953,1.86
2629730,1.87
2630503,1.86
2631276,1.87
2632049,1.85
2632822,1.86
2633595,1.86
2634368,1.86
2635141,1.87
2635914,1.86
2636688,1.85
2637461,1.87
2638237,1.87
2639010,1.87
2639783,1.87
2640556,1.86
2641330,1.86
2642103,1.86
2642876,1.86
2643649,1.87
2644422,1.87
2645195,1.87
2645972,1.87
2646745,1.87
2647518,1.87
2648291,1.87
2649064,1.87
2649837,1.87
2650610,1.87
2651383,1.87
2652156,1.87
2652929,1.87
2653702,1.87
2654479,1.87
2655252,1.86
2656025,1.86
2656798,1.86
2657571,1.86
2658343,1.87
2659117,1.86
2659890,1.87
2660663,1.86
2661435,1.86
2662208,1.86
2662995,1.87
2663768,1.88
2664541,1.86
2665313,1.87
2666086,1.86
2666859,1.86
2667632,1.87
2668404,1.87
2669177,1.86
2669950,1.86
2670726,1.86
2671499,1.87
2672272,1.86
2673045,1.86
2673817,1.86
2674590,1.86
2675363,1.87
2676136,1.87
2676909,1.86
2677682,1.87
2678454,1.86
2679231,1.85
2680003,1.87
2680777,1.85
2681549,1.87
2682322,1.86
2683095,1.86
2683868,1.85
2684640,1.87
2685414,1.86
2686186,1.86
2686959,1.87
2687735,1.87
2688508,1.86
2689281,1.87
2690054,1.87
2690827,1.87
2691600,1.86
2692373,1.86
2693145,1.87
2693919,1.87
2694691,1.86
2695468,1.86
2696240,1.86
2697013,1.87
2697786,1.87
2698559,1.87
2699332,1.87
2700105,1.85
2700877,1.86
2701650,1.88
2702423,1.87
2703196,1.87
2703972,1.87
2704745,1.87
2705518,1.87
2706291,1.87
2707064,1.87
2707837,1.87
2708610,1.87
2709382,1.86
2710155,1.87
2710928,1.87
2711701,1.87
2712477,1.87
2713250,1.87
2714023,1.86
2714796,1.88
2715568,1.87
2716342,1.87
2717114,1.87
2717887,1.87
2718660,1.88
2719433,1.87
2720209,1.87
2720982,1.87
2721755,1.88
2722527,1.87
2723300,1.87
2724073,1.87
2724846,1.87
2725618,1.87
2726391,1.87
2727164,1.88
2727936,1.88
2728712,1.88
2729485,1.87
2730258,1.87
2731031,1.88
2731804,1.88
2732577,1.87
2733349,1.88
2734123,1.88
2734895,1.88
2735668,1.88
2736441,1.88
2737217,1.89
2737991,1.87
2738763,1.88
2739536,1.88
2740309,1.88
2741082,1.89
2741855,1.88
2742628,1.88
2743401,1.87
2744174,1.89
2744950,1.87
2745723,1.87
2746496,1.88
2747269,1.89
2748042,1.89
2748815,1.89
2749588,1.87
2750361,1.88
2751134,1.88
2751907,1.88
2752680,1.88
2753456,1.88
2754229,1.88
2755002,1.88
2755775,1.87
2756548,1.88
2757321,1.87
2758094,1.87
2758867,1.88
2759640,1.89
2760413,1.87
2761186,1.88
2761962,1.88
2762735,1.88
2763508,1.88
2764281,1.88
2765054,1.88
2765827,1.88
2766600,1.87
2767373,1.87
2768146,1.88
2768919,1.88
2769696,1.87
2770468,1.87
2771241,1.88
2772014,1.87
2772787,1.88
2773560,1.88
2774333,1.89
2775106,1.88
2775879,1.89
2776652,1.87
2777425,1.88
2778202,1.88
2778975,1.89
2779747,1.88
2780520,1.88
2781293,1.89
2782066,1.89
